"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Nitrate-N_RF-PCA - Magnesium_RF-PCA",7.43849426498855e-15,"Nitrate-N_RF-PCA","Magnesium_RF-PCA","Nitrate-N","Magnesium","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Magnesium_RF-PCA",7.43849426498855e-15,"Nitrate-N_XGB-PCA","Magnesium_RF-PCA","Nitrate-N","Magnesium","XGB-PCA","RF-PCA"
"Potassium_PLS - Magnesium_RF-PCA",7.43849426498855e-15,"Potassium_PLS","Magnesium_RF-PCA","Potassium","Magnesium","PLS","RF-PCA"
"Nitrate-N_PLS - Magnesium_RF-PCA",7.43849426498855e-15,"Nitrate-N_PLS","Magnesium_RF-PCA","Nitrate-N","Magnesium","PLS","RF-PCA"
"Potassium_RF-PCA - Magnesium_RF-PCA",7.43849426498855e-15,"Potassium_RF-PCA","Magnesium_RF-PCA","Potassium","Magnesium","RF-PCA","RF-PCA"
"Potassium_DL - Magnesium_RF-PCA",7.43849426498855e-15,"Potassium_DL","Magnesium_RF-PCA","Potassium","Magnesium","DL","RF-PCA"
"Potassium_XGB-PCA - Magnesium_RF-PCA",7.43849426498855e-15,"Potassium_XGB-PCA","Magnesium_RF-PCA","Potassium","Magnesium","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Magnesium_RF-PCA",7.43849426498855e-15,"Nitrate-N_DL","Magnesium_RF-PCA","Nitrate-N","Magnesium","DL","RF-PCA"
"Phosphorus_PLS - Phosphorus_RF-PCA",1,"Phosphorus_PLS","Phosphorus_RF-PCA","Phosphorus","Phosphorus","PLS","RF-PCA"
"Phosphorus_XGB-PCA - Phosphorus_RF-PCA",1,"Phosphorus_XGB-PCA","Phosphorus_RF-PCA","Phosphorus","Phosphorus","XGB-PCA","RF-PCA"
"Calcium_XGB-PCA - Phosphorus_RF-PCA",0.994169202865786,"Calcium_XGB-PCA","Phosphorus_RF-PCA","Calcium","Phosphorus","XGB-PCA","RF-PCA"
"Calcium_PLS - Phosphorus_RF-PCA",0.994084812943373,"Calcium_PLS","Phosphorus_RF-PCA","Calcium","Phosphorus","PLS","RF-PCA"
"Phosphorus_DL - Phosphorus_RF-PCA",0.957530451342463,"Phosphorus_DL","Phosphorus_RF-PCA","Phosphorus","Phosphorus","DL","RF-PCA"
"Calcium_RF-PCA - Phosphorus_RF-PCA",0.515869806214447,"Calcium_RF-PCA","Phosphorus_RF-PCA","Calcium","Phosphorus","RF-PCA","RF-PCA"
"Calcium_DL - Phosphorus_RF-PCA",0.145952602526803,"Calcium_DL","Phosphorus_RF-PCA","Calcium","Phosphorus","DL","RF-PCA"
"Sulfate_PLS - Phosphorus_RF-PCA",0.00961082342118635,"Sulfate_PLS","Phosphorus_RF-PCA","Sulfate","Phosphorus","PLS","RF-PCA"
"Sulfate_XGB-PCA - Phosphorus_RF-PCA",3.26243525783365e-06,"Sulfate_XGB-PCA","Phosphorus_RF-PCA","Sulfate","Phosphorus","XGB-PCA","RF-PCA"
"Sulfate_DL - Phosphorus_RF-PCA",3.0096285574821e-07,"Sulfate_DL","Phosphorus_RF-PCA","Sulfate","Phosphorus","DL","RF-PCA"
"Sulfate_RF-PCA - Phosphorus_RF-PCA",1.62016278171251e-09,"Sulfate_RF-PCA","Phosphorus_RF-PCA","Sulfate","Phosphorus","RF-PCA","RF-PCA"
"Nitrate-N_RF-PCA - Phosphorus_RF-PCA",5.20361531641811e-13,"Nitrate-N_RF-PCA","Phosphorus_RF-PCA","Nitrate-N","Phosphorus","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Phosphorus_RF-PCA",5.56887869151979e-13,"Nitrate-N_XGB-PCA","Phosphorus_RF-PCA","Nitrate-N","Phosphorus","XGB-PCA","RF-PCA"
"Potassium_PLS - Phosphorus_RF-PCA",5.19584375524573e-13,"Potassium_PLS","Phosphorus_RF-PCA","Potassium","Phosphorus","PLS","RF-PCA"
"Nitrate-N_PLS - Phosphorus_RF-PCA",9.81437153768638e-14,"Nitrate-N_PLS","Phosphorus_RF-PCA","Nitrate-N","Phosphorus","PLS","RF-PCA"
"Potassium_RF-PCA - Phosphorus_RF-PCA",7.37188088351104e-14,"Potassium_RF-PCA","Phosphorus_RF-PCA","Potassium","Phosphorus","RF-PCA","RF-PCA"
"Potassium_DL - Phosphorus_RF-PCA",3.48610029732299e-14,"Potassium_DL","Phosphorus_RF-PCA","Potassium","Phosphorus","DL","RF-PCA"
"Potassium_XGB-PCA - Phosphorus_RF-PCA",8.88178419700125e-15,"Potassium_XGB-PCA","Phosphorus_RF-PCA","Potassium","Phosphorus","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Phosphorus_RF-PCA",7.43849426498855e-15,"Nitrate-N_DL","Phosphorus_RF-PCA","Nitrate-N","Phosphorus","DL","RF-PCA"
"Phosphorus_XGB-PCA - Phosphorus_PLS",1,"Phosphorus_XGB-PCA","Phosphorus_PLS","Phosphorus","Phosphorus","XGB-PCA","PLS"
"Calcium_XGB-PCA - Phosphorus_PLS",0.999823065123796,"Calcium_XGB-PCA","Phosphorus_PLS","Calcium","Phosphorus","XGB-PCA","PLS"
"Calcium_PLS - Phosphorus_PLS",0.999819138519584,"Calcium_PLS","Phosphorus_PLS","Calcium","Phosphorus","PLS","PLS"
"Phosphorus_DL - Phosphorus_PLS",0.99615684999573,"Phosphorus_DL","Phosphorus_PLS","Phosphorus","Phosphorus","DL","PLS"
"Calcium_RF-PCA - Phosphorus_PLS",0.779938960960458,"Calcium_RF-PCA","Phosphorus_PLS","Calcium","Phosphorus","RF-PCA","PLS"
"Calcium_DL - Phosphorus_PLS",0.329968821589117,"Calcium_DL","Phosphorus_PLS","Calcium","Phosphorus","DL","PLS"
"Sulfate_PLS - Phosphorus_PLS",0.0332661041026645,"Sulfate_PLS","Phosphorus_PLS","Sulfate","Phosphorus","PLS","PLS"
"Sulfate_XGB-PCA - Phosphorus_PLS",1.99246247988283e-05,"Sulfate_XGB-PCA","Phosphorus_PLS","Sulfate","Phosphorus","XGB-PCA","PLS"
"Sulfate_DL - Phosphorus_PLS",2.06105672884149e-06,"Sulfate_DL","Phosphorus_PLS","Sulfate","Phosphorus","DL","PLS"
"Sulfate_RF-PCA - Phosphorus_PLS",1.37932724131318e-08,"Sulfate_RF-PCA","Phosphorus_PLS","Sulfate","Phosphorus","RF-PCA","PLS"
"Nitrate-N_RF-PCA - Phosphorus_PLS",5.18030063290098e-13,"Nitrate-N_RF-PCA","Phosphorus_PLS","Nitrate-N","Phosphorus","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Phosphorus_PLS",5.56887869151979e-13,"Nitrate-N_XGB-PCA","Phosphorus_PLS","Nitrate-N","Phosphorus","XGB-PCA","PLS"
"Potassium_PLS - Phosphorus_PLS",5.86641846211933e-13,"Potassium_PLS","Phosphorus_PLS","Potassium","Phosphorus","PLS","PLS"
"Nitrate-N_PLS - Phosphorus_PLS",3.05200309469456e-13,"Nitrate-N_PLS","Phosphorus_PLS","Nitrate-N","Phosphorus","PLS","PLS"
"Potassium_RF-PCA - Phosphorus_PLS",2.75002243199651e-13,"Potassium_RF-PCA","Phosphorus_PLS","Potassium","Phosphorus","RF-PCA","PLS"
"Potassium_DL - Phosphorus_PLS",1.60760293965723e-13,"Potassium_DL","Phosphorus_PLS","Potassium","Phosphorus","DL","PLS"
"Potassium_XGB-PCA - Phosphorus_PLS",3.83026943495679e-14,"Potassium_XGB-PCA","Phosphorus_PLS","Potassium","Phosphorus","XGB-PCA","PLS"
"Nitrate-N_DL - Phosphorus_PLS",7.43849426498855e-15,"Nitrate-N_DL","Phosphorus_PLS","Nitrate-N","Phosphorus","DL","PLS"
"Calcium_XGB-PCA - Phosphorus_XGB-PCA",0.999999986968292,"Calcium_XGB-PCA","Phosphorus_XGB-PCA","Calcium","Phosphorus","XGB-PCA","XGB-PCA"
"Calcium_PLS - Phosphorus_XGB-PCA",0.999999986419927,"Calcium_PLS","Phosphorus_XGB-PCA","Calcium","Phosphorus","PLS","XGB-PCA"
"Phosphorus_DL - Phosphorus_XGB-PCA",0.999995510865714,"Phosphorus_DL","Phosphorus_XGB-PCA","Phosphorus","Phosphorus","DL","XGB-PCA"
"Calcium_RF-PCA - Phosphorus_XGB-PCA",0.983352234406524,"Calcium_RF-PCA","Phosphorus_XGB-PCA","Calcium","Phosphorus","RF-PCA","XGB-PCA"
"Calcium_DL - Phosphorus_XGB-PCA",0.750482133935912,"Calcium_DL","Phosphorus_XGB-PCA","Calcium","Phosphorus","DL","XGB-PCA"
"Sulfate_PLS - Phosphorus_XGB-PCA",0.17207047564695,"Sulfate_PLS","Phosphorus_XGB-PCA","Sulfate","Phosphorus","PLS","XGB-PCA"
"Sulfate_XGB-PCA - Phosphorus_XGB-PCA",0.000290887986536315,"Sulfate_XGB-PCA","Phosphorus_XGB-PCA","Sulfate","Phosphorus","XGB-PCA","XGB-PCA"
"Sulfate_DL - Phosphorus_XGB-PCA",3.65501245254141e-05,"Sulfate_DL","Phosphorus_XGB-PCA","Sulfate","Phosphorus","DL","XGB-PCA"
"Sulfate_RF-PCA - Phosphorus_XGB-PCA",3.5105435103322e-07,"Sulfate_RF-PCA","Phosphorus_XGB-PCA","Sulfate","Phosphorus","RF-PCA","XGB-PCA"
"Nitrate-N_RF-PCA - Phosphorus_XGB-PCA",1.93578486573642e-12,"Nitrate-N_RF-PCA","Phosphorus_XGB-PCA","Nitrate-N","Phosphorus","RF-PCA","XGB-PCA"
"Nitrate-N_XGB-PCA - Phosphorus_XGB-PCA",5.6576965334898e-13,"Nitrate-N_XGB-PCA","Phosphorus_XGB-PCA","Nitrate-N","Phosphorus","XGB-PCA","XGB-PCA"
"Potassium_PLS - Phosphorus_XGB-PCA",4.9338311214342e-13,"Potassium_PLS","Phosphorus_XGB-PCA","Potassium","Phosphorus","PLS","XGB-PCA"
"Nitrate-N_PLS - Phosphorus_XGB-PCA",5.3090865037575e-13,"Nitrate-N_PLS","Phosphorus_XGB-PCA","Nitrate-N","Phosphorus","PLS","XGB-PCA"
"Potassium_RF-PCA - Phosphorus_XGB-PCA",5.28022070511724e-13,"Potassium_RF-PCA","Phosphorus_XGB-PCA","Potassium","Phosphorus","RF-PCA","XGB-PCA"
"Potassium_DL - Phosphorus_XGB-PCA",4.97601959636995e-13,"Potassium_DL","Phosphorus_XGB-PCA","Potassium","Phosphorus","DL","XGB-PCA"
"Potassium_XGB-PCA - Phosphorus_XGB-PCA",3.15192316691082e-13,"Potassium_XGB-PCA","Phosphorus_XGB-PCA","Potassium","Phosphorus","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Phosphorus_XGB-PCA",7.66053886991358e-15,"Nitrate-N_DL","Phosphorus_XGB-PCA","Nitrate-N","Phosphorus","DL","XGB-PCA"
"Calcium_PLS - Calcium_XGB-PCA",1,"Calcium_PLS","Calcium_XGB-PCA","Calcium","Calcium","PLS","XGB-PCA"
"Phosphorus_DL - Calcium_XGB-PCA",1,"Phosphorus_DL","Calcium_XGB-PCA","Phosphorus","Calcium","DL","XGB-PCA"
"Calcium_RF-PCA - Calcium_XGB-PCA",1,"Calcium_RF-PCA","Calcium_XGB-PCA","Calcium","Calcium","RF-PCA","XGB-PCA"
"Calcium_DL - Calcium_XGB-PCA",0.999999973751535,"Calcium_DL","Calcium_XGB-PCA","Calcium","Calcium","DL","XGB-PCA"
"Sulfate_PLS - Calcium_XGB-PCA",0.995541782924186,"Sulfate_PLS","Calcium_XGB-PCA","Sulfate","Calcium","PLS","XGB-PCA"
"Sulfate_XGB-PCA - Calcium_XGB-PCA",0.124524340700658,"Sulfate_XGB-PCA","Calcium_XGB-PCA","Sulfate","Calcium","XGB-PCA","XGB-PCA"
"Sulfate_DL - Calcium_XGB-PCA",0.0330894639061878,"Sulfate_DL","Calcium_XGB-PCA","Sulfate","Calcium","DL","XGB-PCA"
"Sulfate_RF-PCA - Calcium_XGB-PCA",0.00112654207808505,"Sulfate_RF-PCA","Calcium_XGB-PCA","Sulfate","Calcium","RF-PCA","XGB-PCA"
"Nitrate-N_RF-PCA - Calcium_XGB-PCA",4.25603468023894e-08,"Nitrate-N_RF-PCA","Calcium_XGB-PCA","Nitrate-N","Calcium","RF-PCA","XGB-PCA"
"Nitrate-N_XGB-PCA - Calcium_XGB-PCA",2.75496914170503e-09,"Nitrate-N_XGB-PCA","Calcium_XGB-PCA","Nitrate-N","Calcium","XGB-PCA","XGB-PCA"
"Potassium_PLS - Calcium_XGB-PCA",7.18683335065862e-10,"Potassium_PLS","Calcium_XGB-PCA","Potassium","Calcium","PLS","XGB-PCA"
"Nitrate-N_PLS - Calcium_XGB-PCA",5.74207348336131e-13,"Nitrate-N_PLS","Calcium_XGB-PCA","Nitrate-N","Calcium","PLS","XGB-PCA"
"Potassium_RF-PCA - Calcium_XGB-PCA",5.49560397189452e-13,"Potassium_RF-PCA","Calcium_XGB-PCA","Potassium","Calcium","RF-PCA","XGB-PCA"
"Potassium_DL - Calcium_XGB-PCA",5.58553203688916e-13,"Potassium_DL","Calcium_XGB-PCA","Potassium","Calcium","DL","XGB-PCA"
"Potassium_XGB-PCA - Calcium_XGB-PCA",5.32018873400375e-13,"Potassium_XGB-PCA","Calcium_XGB-PCA","Potassium","Calcium","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Calcium_XGB-PCA",5.1236792586451e-13,"Nitrate-N_DL","Calcium_XGB-PCA","Nitrate-N","Calcium","DL","XGB-PCA"
"Phosphorus_DL - Calcium_PLS",1,"Phosphorus_DL","Calcium_PLS","Phosphorus","Calcium","DL","PLS"
"Calcium_RF-PCA - Calcium_PLS",1,"Calcium_RF-PCA","Calcium_PLS","Calcium","Calcium","RF-PCA","PLS"
"Calcium_DL - Calcium_PLS",0.999999974778154,"Calcium_DL","Calcium_PLS","Calcium","Calcium","DL","PLS"
"Sulfate_PLS - Calcium_PLS",0.995608194967329,"Sulfate_PLS","Calcium_PLS","Sulfate","Calcium","PLS","PLS"
"Sulfate_XGB-PCA - Calcium_PLS",0.125134947762397,"Sulfate_XGB-PCA","Calcium_PLS","Sulfate","Calcium","XGB-PCA","PLS"
"Sulfate_DL - Calcium_PLS",0.0332885512473738,"Sulfate_DL","Calcium_PLS","Sulfate","Calcium","DL","PLS"
"Sulfate_RF-PCA - Calcium_PLS",0.0011352742549221,"Sulfate_RF-PCA","Calcium_PLS","Sulfate","Calcium","RF-PCA","PLS"
"Nitrate-N_RF-PCA - Calcium_PLS",4.30117192973256e-08,"Nitrate-N_RF-PCA","Calcium_PLS","Nitrate-N","Calcium","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Calcium_PLS",2.78575917889157e-09,"Nitrate-N_XGB-PCA","Calcium_PLS","Nitrate-N","Calcium","XGB-PCA","PLS"
"Potassium_PLS - Calcium_PLS",7.26904314518606e-10,"Potassium_PLS","Calcium_PLS","Potassium","Calcium","PLS","PLS"
"Nitrate-N_PLS - Calcium_PLS",5.73430192218893e-13,"Nitrate-N_PLS","Calcium_PLS","Nitrate-N","Calcium","PLS","PLS"
"Potassium_RF-PCA - Calcium_PLS",5.5122573172639e-13,"Potassium_RF-PCA","Calcium_PLS","Potassium","Calcium","RF-PCA","PLS"
"Potassium_DL - Calcium_PLS",5.58775248293841e-13,"Potassium_DL","Calcium_PLS","Potassium","Calcium","DL","PLS"
"Potassium_XGB-PCA - Calcium_PLS",5.31574784190525e-13,"Potassium_XGB-PCA","Calcium_PLS","Potassium","Calcium","XGB-PCA","PLS"
"Nitrate-N_DL - Calcium_PLS",5.12923037376822e-13,"Nitrate-N_DL","Calcium_PLS","Nitrate-N","Calcium","DL","PLS"
"Calcium_RF-PCA - Phosphorus_DL",1,"Calcium_RF-PCA","Phosphorus_DL","Calcium","Phosphorus","RF-PCA","DL"
"Calcium_DL - Phosphorus_DL",0.999999999990227,"Calcium_DL","Phosphorus_DL","Calcium","Phosphorus","DL","DL"
"Sulfate_PLS - Phosphorus_DL",0.999781062294063,"Sulfate_PLS","Phosphorus_DL","Sulfate","Phosphorus","PLS","DL"
"Sulfate_XGB-PCA - Phosphorus_DL",0.261424089882497,"Sulfate_XGB-PCA","Phosphorus_DL","Sulfate","Phosphorus","XGB-PCA","DL"
"Sulfate_DL - Phosphorus_DL",0.0846638510558705,"Sulfate_DL","Phosphorus_DL","Sulfate","Phosphorus","DL","DL"
"Sulfate_RF-PCA - Phosphorus_DL",0.0039033149841422,"Sulfate_RF-PCA","Phosphorus_DL","Sulfate","Phosphorus","RF-PCA","DL"
"Nitrate-N_RF-PCA - Phosphorus_DL",2.38965240040301e-07,"Nitrate-N_RF-PCA","Phosphorus_DL","Nitrate-N","Phosphorus","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Phosphorus_DL",1.70101830399005e-08,"Nitrate-N_XGB-PCA","Phosphorus_DL","Nitrate-N","Phosphorus","XGB-PCA","DL"
"Potassium_PLS - Phosphorus_DL",4.63615690282637e-09,"Potassium_PLS","Phosphorus_DL","Potassium","Phosphorus","PLS","DL"
"Nitrate-N_PLS - Phosphorus_DL",4.9515946898282e-13,"Nitrate-N_PLS","Phosphorus_DL","Nitrate-N","Phosphorus","PLS","DL"
"Potassium_RF-PCA - Phosphorus_DL",4.75841588354342e-13,"Potassium_RF-PCA","Phosphorus_DL","Potassium","Phosphorus","RF-PCA","DL"
"Potassium_DL - Phosphorus_DL",5.40234523782601e-13,"Potassium_DL","Phosphorus_DL","Potassium","Phosphorus","DL","DL"
"Potassium_XGB-PCA - Phosphorus_DL",5.41788836017076e-13,"Potassium_XGB-PCA","Phosphorus_DL","Potassium","Phosphorus","XGB-PCA","DL"
"Nitrate-N_DL - Phosphorus_DL",5.26356735974787e-13,"Nitrate-N_DL","Phosphorus_DL","Nitrate-N","Phosphorus","DL","DL"
"Calcium_DL - Calcium_RF-PCA",1,"Calcium_DL","Calcium_RF-PCA","Calcium","Calcium","DL","RF-PCA"
"Sulfate_PLS - Calcium_RF-PCA",0.999999999851476,"Sulfate_PLS","Calcium_RF-PCA","Sulfate","Calcium","PLS","RF-PCA"
"Sulfate_XGB-PCA - Calcium_RF-PCA",0.805670877646832,"Sulfate_XGB-PCA","Calcium_RF-PCA","Sulfate","Calcium","XGB-PCA","RF-PCA"
"Sulfate_DL - Calcium_RF-PCA",0.480108279774416,"Sulfate_DL","Calcium_RF-PCA","Sulfate","Calcium","DL","RF-PCA"
"Sulfate_RF-PCA - Calcium_RF-PCA",0.0574281291106028,"Sulfate_RF-PCA","Calcium_RF-PCA","Sulfate","Calcium","RF-PCA","RF-PCA"
"Nitrate-N_RF-PCA - Calcium_RF-PCA",1.36166701576457e-05,"Nitrate-N_RF-PCA","Calcium_RF-PCA","Nitrate-N","Calcium","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Calcium_RF-PCA",1.24344078711314e-06,"Nitrate-N_XGB-PCA","Calcium_RF-PCA","Nitrate-N","Calcium","XGB-PCA","RF-PCA"
"Potassium_PLS - Calcium_RF-PCA",3.7998601798428e-07,"Potassium_PLS","Calcium_RF-PCA","Potassium","Calcium","PLS","RF-PCA"
"Nitrate-N_PLS - Calcium_RF-PCA",1.83830728417433e-12,"Nitrate-N_PLS","Calcium_RF-PCA","Nitrate-N","Calcium","PLS","RF-PCA"
"Potassium_RF-PCA - Calcium_RF-PCA",1.48903112062726e-12,"Potassium_RF-PCA","Calcium_RF-PCA","Potassium","Calcium","RF-PCA","RF-PCA"
"Potassium_DL - Calcium_RF-PCA",8.35997937542743e-13,"Potassium_DL","Calcium_RF-PCA","Potassium","Calcium","DL","RF-PCA"
"Potassium_XGB-PCA - Calcium_RF-PCA",5.14255305006373e-13,"Potassium_XGB-PCA","Calcium_RF-PCA","Potassium","Calcium","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Calcium_RF-PCA",5.43343148251552e-13,"Nitrate-N_DL","Calcium_RF-PCA","Nitrate-N","Calcium","DL","RF-PCA"
"Sulfate_PLS - Calcium_DL",1,"Sulfate_PLS","Calcium_DL","Sulfate","Calcium","PLS","DL"
"Sulfate_XGB-PCA - Calcium_DL",0.990787061850032,"Sulfate_XGB-PCA","Calcium_DL","Sulfate","Calcium","XGB-PCA","DL"
"Sulfate_DL - Calcium_DL",0.893073297737714,"Sulfate_DL","Calcium_DL","Sulfate","Calcium","DL","DL"
"Sulfate_RF-PCA - Calcium_DL",0.283368006549526,"Sulfate_RF-PCA","Calcium_DL","Sulfate","Calcium","RF-PCA","DL"
"Nitrate-N_RF-PCA - Calcium_DL",0.000251816082983969,"Nitrate-N_RF-PCA","Calcium_DL","Nitrate-N","Calcium","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Calcium_DL",2.85531501701408e-05,"Nitrate-N_XGB-PCA","Calcium_DL","Nitrate-N","Calcium","XGB-PCA","DL"
"Potassium_PLS - Calcium_DL",9.62092980549833e-06,"Potassium_PLS","Calcium_DL","Potassium","Calcium","PLS","DL"
"Nitrate-N_PLS - Calcium_DL",6.99609259413592e-11,"Nitrate-N_PLS","Calcium_DL","Nitrate-N","Calcium","PLS","DL"
"Potassium_RF-PCA - Calcium_DL",5.09400299719687e-11,"Potassium_RF-PCA","Calcium_DL","Potassium","Calcium","RF-PCA","DL"
"Potassium_DL - Calcium_DL",1.65725211331846e-11,"Potassium_DL","Calcium_DL","Potassium","Calcium","DL","DL"
"Potassium_XGB-PCA - Calcium_DL",2.36954900145747e-12,"Potassium_XGB-PCA","Calcium_DL","Potassium","Calcium","XGB-PCA","DL"
"Nitrate-N_DL - Calcium_DL",5.88862292261183e-13,"Nitrate-N_DL","Calcium_DL","Nitrate-N","Calcium","DL","DL"
"Sulfate_XGB-PCA - Sulfate_PLS",0.999999816855862,"Sulfate_XGB-PCA","Sulfate_PLS","Sulfate","Sulfate","XGB-PCA","PLS"
"Sulfate_DL - Sulfate_PLS",0.9998195841032,"Sulfate_DL","Sulfate_PLS","Sulfate","Sulfate","DL","PLS"
"Sulfate_RF-PCA - Sulfate_PLS",0.876394349010316,"Sulfate_RF-PCA","Sulfate_PLS","Sulfate","Sulfate","RF-PCA","PLS"
"Nitrate-N_RF-PCA - Sulfate_PLS",0.00875127035110002,"Nitrate-N_RF-PCA","Sulfate_PLS","Nitrate-N","Sulfate","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Sulfate_PLS",0.00141035970532977,"Nitrate-N_XGB-PCA","Sulfate_PLS","Nitrate-N","Sulfate","XGB-PCA","PLS"
"Potassium_PLS - Sulfate_PLS",0.00055436837580003,"Potassium_PLS","Sulfate_PLS","Potassium","Sulfate","PLS","PLS"
"Nitrate-N_PLS - Sulfate_PLS",1.39986322533758e-08,"Nitrate-N_PLS","Sulfate_PLS","Nitrate-N","Sulfate","PLS","PLS"
"Potassium_RF-PCA - Sulfate_PLS",1.04507535958476e-08,"Potassium_RF-PCA","Sulfate_PLS","Potassium","Sulfate","RF-PCA","PLS"
"Potassium_DL - Sulfate_PLS",3.6555205529254e-09,"Potassium_DL","Sulfate_PLS","Potassium","Sulfate","DL","PLS"
"Potassium_XGB-PCA - Sulfate_PLS",4.66865213155643e-10,"Potassium_XGB-PCA","Sulfate_PLS","Potassium","Sulfate","XGB-PCA","PLS"
"Nitrate-N_DL - Sulfate_PLS",7.35189686906779e-13,"Nitrate-N_DL","Sulfate_PLS","Nitrate-N","Sulfate","DL","PLS"
"Sulfate_DL - Sulfate_XGB-PCA",1,"Sulfate_DL","Sulfate_XGB-PCA","Sulfate","Sulfate","DL","XGB-PCA"
"Sulfate_RF-PCA - Sulfate_XGB-PCA",0.999999999997123,"Sulfate_RF-PCA","Sulfate_XGB-PCA","Sulfate","Sulfate","RF-PCA","XGB-PCA"
"Nitrate-N_RF-PCA - Sulfate_XGB-PCA",0.728333292939149,"Nitrate-N_RF-PCA","Sulfate_XGB-PCA","Nitrate-N","Sulfate","RF-PCA","XGB-PCA"
"Nitrate-N_XGB-PCA - Sulfate_XGB-PCA",0.379637350703242,"Nitrate-N_XGB-PCA","Sulfate_XGB-PCA","Nitrate-N","Sulfate","XGB-PCA","XGB-PCA"
"Potassium_PLS - Sulfate_XGB-PCA",0.242629249889212,"Potassium_PLS","Sulfate_XGB-PCA","Potassium","Sulfate","PLS","XGB-PCA"
"Nitrate-N_PLS - Sulfate_XGB-PCA",0.000161886024388047,"Nitrate-N_PLS","Sulfate_XGB-PCA","Nitrate-N","Sulfate","PLS","XGB-PCA"
"Potassium_RF-PCA - Sulfate_XGB-PCA",0.00012881713967472,"Potassium_RF-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","RF-PCA","XGB-PCA"
"Potassium_DL - Sulfate_XGB-PCA",5.63446880297302e-05,"Potassium_DL","Sulfate_XGB-PCA","Potassium","Sulfate","DL","XGB-PCA"
"Potassium_XGB-PCA - Sulfate_XGB-PCA",1.08980115846036e-05,"Potassium_XGB-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Sulfate_XGB-PCA",1.61796703812556e-08,"Nitrate-N_DL","Sulfate_XGB-PCA","Nitrate-N","Sulfate","DL","XGB-PCA"
"Sulfate_RF-PCA - Sulfate_DL",1,"Sulfate_RF-PCA","Sulfate_DL","Sulfate","Sulfate","RF-PCA","DL"
"Nitrate-N_RF-PCA - Sulfate_DL",0.94737238965462,"Nitrate-N_RF-PCA","Sulfate_DL","Nitrate-N","Sulfate","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Sulfate_DL",0.715081792809087,"Nitrate-N_XGB-PCA","Sulfate_DL","Nitrate-N","Sulfate","XGB-PCA","DL"
"Potassium_PLS - Sulfate_DL",0.54879023727727,"Potassium_PLS","Sulfate_DL","Potassium","Sulfate","PLS","DL"
"Nitrate-N_PLS - Sulfate_DL",0.00114634634134703,"Nitrate-N_PLS","Sulfate_DL","Nitrate-N","Sulfate","PLS","DL"
"Potassium_RF-PCA - Sulfate_DL",0.000929559197723417,"Potassium_RF-PCA","Sulfate_DL","Potassium","Sulfate","RF-PCA","DL"
"Potassium_DL - Sulfate_DL",0.000434055359150198,"Potassium_DL","Sulfate_DL","Potassium","Sulfate","DL","DL"
"Potassium_XGB-PCA - Sulfate_DL",9.45229806932346e-05,"Potassium_XGB-PCA","Sulfate_DL","Potassium","Sulfate","XGB-PCA","DL"
"Nitrate-N_DL - Sulfate_DL",2.05396885721854e-07,"Nitrate-N_DL","Sulfate_DL","Nitrate-N","Sulfate","DL","DL"
"Nitrate-N_RF-PCA - Sulfate_RF-PCA",0.999986785419147,"Nitrate-N_RF-PCA","Sulfate_RF-PCA","Nitrate-N","Sulfate","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Sulfate_RF-PCA",0.997166964434446,"Nitrate-N_XGB-PCA","Sulfate_RF-PCA","Nitrate-N","Sulfate","XGB-PCA","RF-PCA"
"Potassium_PLS - Sulfate_RF-PCA",0.984859918062737,"Potassium_PLS","Sulfate_RF-PCA","Potassium","Sulfate","PLS","RF-PCA"
"Nitrate-N_PLS - Sulfate_RF-PCA",0.0335404125617049,"Nitrate-N_PLS","Sulfate_RF-PCA","Nitrate-N","Sulfate","PLS","RF-PCA"
"Potassium_RF-PCA - Sulfate_RF-PCA",0.0284840610805576,"Potassium_RF-PCA","Sulfate_RF-PCA","Potassium","Sulfate","RF-PCA","RF-PCA"
"Potassium_DL - Sulfate_RF-PCA",0.0155792930541107,"Potassium_DL","Sulfate_RF-PCA","Potassium","Sulfate","DL","RF-PCA"
"Potassium_XGB-PCA - Sulfate_RF-PCA",0.00448765083434766,"Potassium_XGB-PCA","Sulfate_RF-PCA","Potassium","Sulfate","XGB-PCA","RF-PCA"
